index,Order Id,shipping date (DateOrders),Shipping Mode,Days for shipping (real),Days for shipment (scheduled),Delivery Status,Late_delivery_risk
138163,57277,4/18/2017 2:20,First Class,2,1,Late delivery,1
138172,57234,4/17/2017 11:16,First Class,2,1,Late delivery,1
138173,57220,4/21/2017 6:21,Second Class,6,2,Late delivery,1
138179,57193,4/18/2017 20:54,Standard Class,4,4,Shipping canceled,0
138183,57182,4/17/2017 17:03,Standard Class,3,4,Shipping canceled,0
138188,57171,4/16/2017 13:11,Standard Class,2,4,Advance shipping,0
138196,57125,4/19/2017 21:04,Standard Class,6,4,Late delivery,1
138197,57119,4/18/2017 18:58,Standard Class,5,4,Late delivery,1
138199,57115,4/19/2017 17:34,Standard Class,6,4,Late delivery,1
138203,57098,4/17/2017 11:37,Standard Class,4,4,Shipping on time,0
138209,57060,4/18/2017 22:18,Standard Class,6,4,Late delivery,1
138210,57040,4/18/2017 15:18,Second Class,6,2,Late delivery,1
138212,57035,4/18/2017 13:33,Standard Class,6,4,Late delivery,1
138218,57023,4/16/2017 9:20,Second Class,4,2,Late delivery,1
138221,57018,4/16/2017 7:35,Second Class,4,2,Late delivery,1
138228,57007,4/15/2017 3:44,Second Class,3,2,Late delivery,1
138230,57005,4/18/2017 3:02,Standard Class,6,4,Late delivery,1
138231,57003,4/16/2017 2:20,Standard Class,4,4,Shipping on time,0
138232,56989,4/16/2017 21:26,Standard Class,5,4,Shipping canceled,0
138242,56944,4/13/2017 5:40,First Class,2,1,Late delivery,1
138249,56930,4/17/2017 0:45,Standard Class,6,4,Late delivery,1
138250,56926,4/12/2017 23:21,Second Class,2,2,Shipping on time,0
138251,56924,4/15/2017 22:39,Standard Class,5,4,Late delivery,1
138261,56881,4/12/2017 7:35,Second Class,2,2,Shipping on time,0
138273,56839,4/14/2017 16:52,Standard Class,5,4,Late delivery,1
138275,56817,4/11/2017 9:10,First Class,2,1,Late delivery,1
138276,56816,4/11/2017 8:49,First Class,2,1,Late delivery,1
138283,56796,4/9/2017 13:49,Same Day,0,0,Shipping on time,0
138288,56782,4/11/2017 20:54,Standard Class,3,4,Advance shipping,0
138303,56728,4/12/2017 1:59,Standard Class,4,4,Shipping on time,0
138305,56717,4/10/2017 22:08,Second Class,3,2,Late delivery,1
138306,56713,4/11/2017 20:44,Second Class,4,2,Late delivery,1
138307,56711,4/9/2017 20:02,Standard Class,2,4,Advance shipping,0
138309,56702,4/10/2017 16:53,Standard Class,3,4,Advance shipping,0
138317,56676,4/9/2017 7:46,Standard Class,2,4,Advance shipping,0
138326,56656,4/9/2017 0:46,Standard Class,2,4,Advance shipping,0
138328,56652,4/9/2017 23:22,Standard Class,3,4,Advance shipping,0
138331,56629,4/11/2017 15:18,Standard Class,5,4,Late delivery,1
138339,56600,4/12/2017 5:09,Second Class,6,2,Late delivery,1
138345,56555,4/11/2017 13:23,Second Class,6,2,Shipping canceled,0
138351,56538,4/9/2017 7:25,Second Class,4,2,Shipping canceled,0
138356,56511,4/6/2017 21:58,Standard Class,2,4,Advance shipping,0
138357,56509,4/6/2017 21:16,First Class,2,1,Late delivery,1
138358,56506,4/6/2017 20:13,First Class,2,1,Late delivery,1
138359,56504,4/6/2017 19:31,First Class,2,1,Late delivery,1
138361,56498,4/8/2017 17:24,Standard Class,4,4,Shipping on time,0
138365,56477,4/7/2017 10:03,Standard Class,3,4,Advance shipping,0
138366,56472,4/7/2017 8:18,Standard Class,3,4,Advance shipping,0
138367,56470,4/10/2017 7:36,Standard Class,6,4,Late delivery,1
138381,56426,4/4/2017 4:11,Same Day,1,0,Late delivery,1
138382,56425,4/9/2017 15:50,Standard Class,6,4,Late delivery,1
138384,56422,4/6/2017 14:47,Second Class,3,2,Late delivery,1
138385,56421,4/5/2017 14:26,Second Class,2,2,Shipping on time,0
138388,56413,4/7/2017 11:38,Standard Class,4,4,Shipping on time,0
138391,56401,4/5/2017 7:25,Second Class,2,2,Shipping on time,0
138395,56376,4/4/2017 22:40,Standard Class,2,4,Advance shipping,0
138396,56366,4/4/2017 19:10,Standard Class,2,4,Advance shipping,0
138398,56352,4/5/2017 14:15,Standard Class,3,4,Advance shipping,0
138403,56330,4/8/2017 6:33,Standard Class,6,4,Late delivery,1
138407,56314,4/7/2017 0:57,Standard Class,5,4,Late delivery,1
138409,56311,4/3/2017 23:54,Standard Class,2,4,Advance shipping,0
138410,56308,4/5/2017 22:51,Standard Class,4,4,Shipping on time,0
138431,56228,4/4/2017 18:49,Standard Class,4,4,Shipping on time,0
138439,56214,4/5/2017 13:55,Standard Class,5,4,Late delivery,1
138444,56193,4/4/2017 6:33,Standard Class,4,4,Shipping on time,0
138451,56161,3/31/2017 7:20,Same Day,1,0,Late delivery,1
138452,56160,4/5/2017 18:59,Standard Class,6,4,Late delivery,1
138458,56139,4/4/2017 11:38,Standard Class,5,4,Late delivery,1
138461,56124,4/4/2017 6:23,Standard Class,5,4,Late delivery,1
138462,56123,4/3/2017 6:02,Standard Class,4,4,Shipping on time,0
138464,56119,4/4/2017 4:38,Standard Class,5,4,Late delivery,1
138465,56109,4/1/2017 1:07,First Class,2,1,Late delivery,1
138469,56103,4/2/2017 23:01,Standard Class,4,4,Shipping on time,0
138473,56096,3/31/2017 20:34,Standard Class,2,4,Advance shipping,0
138475,56077,4/1/2017 13:55,Standard Class,3,4,Advance shipping,0
138476,56073,4/2/2017 12:31,Standard Class,4,4,Shipping on time,0
138508,55969,4/2/2017 0:05,Second Class,5,2,Late delivery,1
138517,55916,3/29/2017 5:30,First Class,2,1,Late delivery,1
138533,55865,4/1/2017 11:38,Second Class,6,2,Late delivery,1
138534,55853,3/30/2017 7:26,Standard Class,4,4,Shipping on time,0
138536,55833,3/30/2017 0:26,Standard Class,4,4,Shipping on time,0
138545,55788,3/27/2017 8:40,First Class,2,1,Shipping canceled,0
138553,55766,3/27/2017 0:57,Second Class,2,2,Shipping on time,0
138554,55764,3/30/2017 0:15,Standard Class,5,4,Late delivery,1
138556,55743,3/28/2017 16:54,Standard Class,4,4,Shipping on time,0
138567,55706,3/26/2017 3:56,Standard Class,2,4,Advance shipping,0
138577,55658,3/25/2017 11:07,First Class,2,1,Late delivery,1
138582,55639,3/28/2017 4:28,Standard Class,5,4,Late delivery,1
138583,55635,3/29/2017 3:04,Standard Class,6,4,Late delivery,1
138588,55600,3/24/2017 14:48,First Class,2,1,Late delivery,1
138590,55590,3/28/2017 11:18,Standard Class,6,4,Late delivery,1
138605,55485,3/26/2017 22:31,Standard Class,6,4,Late delivery,1
138612,55466,3/22/2017 15:51,Standard Class,2,4,Advance shipping,0
138617,55441,3/22/2017 7:06,First Class,2,1,Late delivery,1
138622,55424,3/25/2017 1:08,Standard Class,5,4,Late delivery,1
138623,55423,3/24/2017 0:47,Standard Class,4,4,Shipping on time,0
138636,55373,3/23/2017 7:16,Standard Class,4,4,Shipping on time,0
138639,55354,3/24/2017 0:37,Standard Class,5,4,Late delivery,1
138643,55345,3/20/2017 21:28,First Class,2,1,Late delivery,1
138652,55311,3/20/2017 9:33,First Class,2,1,Late delivery,1
138653,55303,3/18/2017 18:45,Same Day,0,0,Shipping on time,0
138655,55293,3/20/2017 3:15,First Class,2,1,Late delivery,1
138656,55263,3/21/2017 16:44,Standard Class,4,4,Shipping on time,0
138659,55261,3/19/2017 16:02,Standard Class,2,4,Advance shipping,0
138675,55207,3/19/2017 21:07,Standard Class,3,4,Shipping canceled,0
138683,55179,3/21/2017 11:18,Second Class,5,2,Late delivery,1
138687,55162,3/19/2017 5:21,Second Class,3,2,Late delivery,1
138688,55154,3/21/2017 2:33,Second Class,5,2,Late delivery,1
138689,55153,3/20/2017 2:12,Second Class,4,2,Late delivery,1
138693,55147,3/19/2017 0:06,Standard Class,3,4,Advance shipping,0
138705,55098,3/17/2017 6:56,First Class,2,1,Late delivery,1
138706,55093,3/17/2017 5:10,First Class,2,1,Late delivery,1
138724,54993,3/17/2017 18:08,Second Class,4,2,Late delivery,1
138726,54991,3/15/2017 17:26,Standard Class,2,4,Advance shipping,0
138728,54988,3/17/2017 16:23,Standard Class,4,4,Shipping on time,0
138729,54983,3/17/2017 14:38,Standard Class,4,4,Shipping on time,0
138731,54972,3/16/2017 10:47,Second Class,3,2,Late delivery,1
138732,54969,3/18/2017 9:44,Standard Class,5,4,Late delivery,1
138735,54951,3/15/2017 3:25,Standard Class,2,4,Advance shipping,0
138745,54918,3/16/2017 15:52,Second Class,4,2,Late delivery,1
138749,54896,3/14/2017 8:09,First Class,2,1,Late delivery,1
138753,54888,3/16/2017 5:21,Second Class,4,2,Late delivery,1
138761,54831,3/13/2017 9:23,First Class,2,1,Late delivery,1
138766,54808,3/15/2017 1:20,Standard Class,4,4,Shipping on time,0
138775,54780,3/16/2017 15:31,Standard Class,6,4,Late delivery,1
138791,54714,3/14/2017 16:24,Standard Class,5,4,Late delivery,1
138797,54693,3/13/2017 9:02,Standard Class,4,4,Shipping on time,0
138800,54689,3/11/2017 7:38,First Class,2,1,Late delivery,1
138812,54665,3/10/2017 23:14,First Class,2,1,Late delivery,1
138818,54648,3/12/2017 17:16,Standard Class,4,4,Shipping canceled,0
138826,54606,3/10/2017 2:33,First Class,2,1,Late delivery,1
138829,54603,3/12/2017 1:30,Standard Class,4,4,Shipping on time,0
138837,54581,3/9/2017 17:48,Second Class,2,2,Shipping on time,0
138840,54546,3/9/2017 5:32,Second Class,2,2,Shipping on time,0
138846,54516,3/8/2017 19:01,Standard Class,2,4,Advance shipping,0
138847,54510,3/8/2017 16:55,First Class,2,1,Late delivery,1
138848,54503,3/10/2017 14:28,Standard Class,4,4,Shipping on time,0
138851,54493,3/10/2017 10:58,Standard Class,4,4,Shipping on time,0
138854,54485,3/12/2017 8:10,Standard Class,6,4,Shipping canceled,0
138878,54359,3/9/2017 12:01,Standard Class,5,4,Late delivery,1
138881,54350,3/10/2017 8:52,Second Class,6,2,Late delivery,1
138904,54271,3/5/2017 5:11,Standard Class,2,4,Advance shipping,0
138913,54241,3/4/2017 18:41,Standard Class,2,4,Advance shipping,0
138916,54234,3/7/2017 16:14,Standard Class,5,4,Late delivery,1
138920,54215,3/8/2017 9:34,Standard Class,6,4,Late delivery,1
138926,54203,3/6/2017 5:22,Standard Class,4,4,Shipping on time,0
138928,54180,3/3/2017 21:19,First Class,2,1,Late delivery,1
138929,54171,3/3/2017 18:09,Standard Class,2,4,Advance shipping,0
138930,54164,3/6/2017 15:42,Standard Class,5,4,Late delivery,1
138934,54156,3/3/2017 12:54,Standard Class,2,4,Advance shipping,0
138942,54132,3/1/2017 16:30,Same Day,0,0,Shipping on time,0
138948,54098,3/2/2017 16:35,First Class,2,1,Late delivery,1
138963,54011,3/1/2017 10:06,Standard Class,2,4,Advance shipping,0
138971,53976,2/27/2017 9:50,Same Day,1,0,Shipping canceled,0
138972,53973,3/2/2017 20:47,Standard Class,4,4,Shipping on time,0
138976,53952,3/1/2017 13:26,Standard Class,3,4,Advance shipping,0
138979,53920,3/4/2017 2:13,Standard Class,6,4,Late delivery,1
138985,53904,3/2/2017 20:37,Second Class,5,2,Late delivery,1
139018,53778,2/28/2017 0:28,Second Class,4,2,Late delivery,1
139019,53777,2/27/2017 0:07,Second Class,3,2,Late delivery,1
139020,53775,2/25/2017 23:25,First Class,2,1,Late delivery,1
139021,53756,2/24/2017 4:46,Same Day,1,0,Late delivery,1
139025,53743,2/25/2017 12:12,First Class,2,1,Late delivery,1
139026,53739,2/28/2017 10:48,Standard Class,5,4,Late delivery,1
139027,53737,2/26/2017 10:06,Standard Class,3,4,Advance shipping,0
139029,53727,2/25/2017 6:36,First Class,2,1,Shipping canceled,0
139034,53696,2/24/2017 19:45,Second Class,2,2,Shipping on time,0
139037,53686,2/24/2017 16:14,Standard Class,2,4,Advance shipping,0
139043,53656,2/24/2017 5:44,Standard Class,2,4,Advance shipping,0
139076,53482,2/22/2017 16:46,Standard Class,3,4,Advance shipping,0
139080,53472,2/21/2017 13:16,First Class,2,1,Late delivery,1
139084,53445,2/25/2017 3:48,Second Class,6,2,Late delivery,1
139086,53440,2/25/2017 2:03,Standard Class,6,4,Late delivery,1
139102,53394,2/23/2017 9:56,Standard Class,5,4,Late delivery,1
139108,53374,2/20/2017 2:56,First Class,2,1,Late delivery,1
139133,53280,2/22/2017 18:00,Standard Class,6,4,Late delivery,1
139142,53240,2/22/2017 3:59,Standard Class,6,4,Late delivery,1
139149,53219,2/20/2017 20:38,Standard Class,5,4,Shipping canceled,0
139156,53183,2/19/2017 8:01,Standard Class,4,4,Shipping on time,0
139160,53172,2/18/2017 4:10,Standard Class,3,4,Advance shipping,0
139162,53166,2/17/2017 2:04,Standard Class,2,4,Shipping canceled,0
139166,53148,2/18/2017 19:45,Standard Class,4,4,Shipping on time,0
139175,53093,2/16/2017 0:29,First Class,2,1,Late delivery,1
139176,53092,2/16/2017 0:08,First Class,2,1,Shipping canceled,0
139177,53082,2/16/2017 20:38,Standard Class,3,4,Advance shipping,0
139191,53021,2/13/2017 11:16,Same Day,1,0,Late delivery,1
139192,53019,2/13/2017 10:34,Same Day,1,0,Late delivery,1
139200,52973,2/16/2017 6:27,Standard Class,4,4,Shipping on time,0
139201,52972,2/15/2017 6:06,Standard Class,3,4,Advance shipping,0
139203,52967,2/14/2017 4:20,First Class,2,1,Late delivery,1
139205,52966,2/14/2017 3:59,First Class,2,1,Late delivery,1
139210,52918,2/15/2017 11:10,Second Class,4,2,Late delivery,1
139212,52916,2/13/2017 10:28,Standard Class,2,4,Advance shipping,0
139213,52914,2/16/2017 9:46,Standard Class,5,4,Late delivery,1
139214,52912,2/14/2017 9:04,Standard Class,3,4,Advance shipping,0
139216,52909,2/16/2017 8:01,Standard Class,5,4,Late delivery,1
139219,52898,2/13/2017 4:10,First Class,2,1,Late delivery,1
139220,52896,2/13/2017 3:28,First Class,2,1,Late delivery,1
139224,52888,2/15/2017 0:40,Standard Class,4,4,Shipping on time,0
139225,52887,2/14/2017 0:19,Second Class,3,2,Late delivery,1
139239,52828,2/14/2017 3:39,Standard Class,4,4,Shipping on time,0
139245,52810,2/11/2017 21:20,First Class,2,1,Late delivery,1
139266,52720,2/14/2017 13:48,Standard Class,6,4,Late delivery,1
139269,52715,2/14/2017 12:03,Standard Class,6,4,Shipping canceled,0
139272,52700,2/14/2017 6:48,Standard Class,6,4,Late delivery,1
139274,52695,2/14/2017 5:03,Standard Class,6,4,Late delivery,1
139293,52632,2/10/2017 6:59,Second Class,3,2,Late delivery,1
139305,52596,2/8/2017 18:22,Second Class,2,2,Shipping on time,0
139308,52594,2/11/2017 17:40,Standard Class,5,4,Late delivery,1
139313,52570,2/12/2017 9:15,Standard Class,6,4,Late delivery,1
139315,52563,2/8/2017 6:48,First Class,2,1,Late delivery,1
139324,52540,2/11/2017 22:45,Second Class,6,2,Late delivery,1
139328,52523,2/9/2017 16:47,Standard Class,4,4,Shipping on time,0
139348,19931,10/20/2015 22:22,Standard Class,2,4,Shipping canceled,0
139354,61853,6/25/2017 21:30,Standard Class,4,4,Shipping canceled,0
139367,6994,4/18/2015 1:57,Standard Class,5,4,Late delivery,1
139372,5327,3/22/2015 17:56,Standard Class,3,4,Advance shipping,0
139377,55500,3/27/2017 3:46,Standard Class,6,4,Late delivery,1
139404,58524,5/9/2017 7:12,Standard Class,5,4,Late delivery,1
139412,9600,5/27/2015 2:57,Standard Class,6,4,Late delivery,1
139413,54450,3/11/2017 19:54,Standard Class,6,4,Late delivery,1
139428,9977,5/29/2015 15:02,Standard Class,3,4,Advance shipping,0
139440,60863,6/11/2017 10:40,Standard Class,4,4,Shipping canceled,0
139443,7413,4/23/2015 4:45,Standard Class,4,4,Shipping canceled,0
139446,56891,4/12/2017 11:06,Standard Class,2,4,Shipping canceled,0
139458,25314,1/10/2016 12:16,Standard Class,5,4,Late delivery,1
139461,30087,3/18/2016 4:27,Standard Class,3,4,Advance shipping,0
139465,22864,12/5/2015 17:55,Standard Class,5,4,Late delivery,1
139468,23432,12/12/2015 0:55,Standard Class,3,4,Advance shipping,0
139473,26518,1/27/2016 2:05,Standard Class,4,4,Shipping on time,0
139482,49307,12/23/2016 18:05,Standard Class,3,4,Advance shipping,0
139487,30845,4/1/2016 6:01,Standard Class,6,4,Late delivery,1
139498,35092,5/30/2016 5:56,Standard Class,3,4,Advance shipping,0
139509,37909,7/12/2016 8:51,Standard Class,5,4,Late delivery,1
139516,33197,5/2/2016 14:02,Standard Class,3,4,Advance shipping,0
139520,35991,6/11/2016 8:54,Standard Class,2,4,Advance shipping,0
139553,44222,10/10/2016 12:35,Standard Class,3,4,Advance shipping,0
139557,47572,11/28/2016 10:14,Standard Class,3,4,Advance shipping,0
139560,48916,12/17/2016 1:06,Standard Class,2,4,Advance shipping,0
139565,20286,10/26/2015 2:44,Standard Class,2,4,Shipping canceled,0
139576,63714,7/24/2017 1:30,Standard Class,5,4,Late delivery,1
139583,67837,9/20/2017 5:58,Standard Class,3,4,Advance shipping,0
139591,63514,7/21/2017 3:25,Standard Class,5,4,Late delivery,1
139596,11732,6/24/2015 5:53,Standard Class,3,4,Advance shipping,0
139597,64947,8/9/2017 1:28,Standard Class,3,4,Advance shipping,0
139606,12741,7/7/2015 23:23,Standard Class,2,4,Advance shipping,0
139608,42313,9/13/2016 15:46,Standard Class,4,4,Shipping on time,0
139621,42719,9/20/2016 14:01,Standard Class,5,4,Late delivery,1
139624,13594,7/23/2015 10:14,Standard Class,5,4,Late delivery,1
139627,61935,6/29/2017 2:14,Standard Class,6,4,Shipping canceled,0
139643,9960,6/1/2015 9:04,Standard Class,6,4,Late delivery,1
139645,57474,4/23/2017 23:21,Standard Class,5,4,Late delivery,1
139659,56523,4/9/2017 2:10,Standard Class,4,4,Shipping on time,0
139663,59187,5/16/2017 23:29,Standard Class,3,4,Advance shipping,0
139681,52543,2/9/2017 23:48,Standard Class,4,4,Shipping on time,0
139700,9076,5/15/2015 11:22,Standard Class,2,4,Advance shipping,0
139703,8360,5/9/2015 0:31,Standard Class,6,4,Late delivery,1
139707,54108,3/4/2017 20:05,Standard Class,4,4,Shipping on time,0
139719,51596,1/25/2017 4:01,Standard Class,2,4,Advance shipping,0
139742,7453,4/23/2015 18:46,Standard Class,4,4,Shipping on time,0
139749,30441,3/22/2016 8:29,Standard Class,2,4,Shipping canceled,0
139753,47955,12/7/2016 0:25,Standard Class,6,4,Shipping canceled,0
139769,22681,11/30/2015 1:48,Standard Class,2,4,Advance shipping,0
139773,30459,3/25/2016 14:47,Standard Class,5,4,Late delivery,1
139774,28857,2/29/2016 5:32,Standard Class,3,4,Advance shipping,0
139777,41556,8/31/2016 14:34,Standard Class,2,4,Advance shipping,0
139795,30585,3/28/2016 10:56,Standard Class,6,4,Late delivery,1
139812,31578,4/9/2016 22:49,Standard Class,4,4,Shipping on time,0
139813,34286,5/17/2016 11:33,Standard Class,2,4,Advance shipping,0
139827,35064,5/31/2016 20:07,Standard Class,5,4,Late delivery,1
139830,35489,6/7/2016 1:01,Standard Class,5,4,Late delivery,1
139835,31900,4/16/2016 15:38,Standard Class,6,4,Late delivery,1
139854,48286,12/7/2016 20:23,Standard Class,2,4,Shipping canceled,0
139856,39884,8/10/2016 4:47,Standard Class,5,4,Shipping canceled,0
139863,47611,11/27/2016 23:54,Standard Class,2,4,Advance shipping,0
139876,45208,10/25/2016 22:01,Standard Class,4,4,Shipping on time,0
139919,68515,10/3/2017 3:30,Standard Class,6,4,Late delivery,1
139951,15543,8/19/2015 21:03,Standard Class,4,4,Shipping canceled,0
139958,4525,3/14/2015 0:57,Standard Class,6,4,Shipping canceled,0
139963,6888,4/15/2015 12:49,Standard Class,4,4,Shipping on time,0
139970,56114,4/4/2017 2:53,Standard Class,5,4,Late delivery,1
139980,9195,5/21/2015 5:04,Standard Class,6,4,Late delivery,1
140007,55518,3/25/2017 10:04,Standard Class,4,4,Shipping on time,0
140026,9716,5/24/2015 19:35,Standard Class,2,4,Advance shipping,0
140033,1635,1/30/2015 20:27,Standard Class,6,4,Shipping canceled,0
140054,21128,11/9/2015 9:43,Standard Class,4,4,Shipping on time,0
140091,21492,11/13/2015 17:15,Standard Class,3,4,Advance shipping,0
140106,36914,6/27/2016 20:16,Standard Class,5,4,Late delivery,1
140120,35384,6/5/2016 12:14,Standard Class,5,4,Late delivery,1
140135,50774,1/16/2017 4:02,Standard Class,5,4,Late delivery,1
140139,36484,6/21/2016 13:37,Standard Class,5,4,Late delivery,1
140149,47244,11/22/2016 15:19,First Class,2,1,Late delivery,1
140150,69668,10/15/2017 23:27,First Class,2,1,Late delivery,1
140151,69595,10/14/2017 21:52,First Class,2,1,Late delivery,1
140152,69915,10/19/2017 13:59,First Class,2,1,Late delivery,1
140153,62557,7/4/2017 4:09,First Class,2,1,Late delivery,1
140154,17231,9/11/2015 12:26,First Class,2,1,Late delivery,1
140157,12455,7/3/2015 19:11,First Class,2,1,Late delivery,1
140158,11471,6/19/2015 10:27,First Class,2,1,Late delivery,1
140159,45873,11/2/2016 15:00,First Class,2,1,Late delivery,1
140161,64356,7/30/2017 10:25,First Class,2,1,Late delivery,1
140166,11403,6/18/2015 10:37,First Class,2,1,Late delivery,1
140168,18580,10/1/2015 5:03,First Class,2,1,Late delivery,1
140174,69142,10/8/2017 7:10,First Class,2,1,Late delivery,1
140176,8479,5/6/2015 18:13,First Class,2,1,Late delivery,1
140177,5687,3/27/2015 0:03,First Class,2,1,Late delivery,1
140180,7520,4/22/2015 18:14,First Class,2,1,Late delivery,1
140181,52377,2/5/2017 13:38,First Class,2,1,Late delivery,1
140182,268,1/6/2015 21:32,First Class,2,1,Late delivery,1
